Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
3,4,var_q3_00,24,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,4,var_q3_00,25,var,Random,80.0,66.66666666666666,66.66666666666666,88.88888888888889
3,4,var_q3_00,26,var,Random,73.33333333333333,33.33333333333333,100.0,77.77777777777779
3,4,var_q3_00,27,var,Random,53.333333333333336,0.0,66.66666666666666,66.66666666666666
3,4,var_q3_00,28,var,Random,66.66666666666666,0.0,66.66666666666666,88.88888888888889
3,4,var_q3_00,29,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,5,var_q3_01,0,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,5,var_q3_01,1,var,Random,86.66666666666667,33.33333333333333,100.0,100.0
3,5,var_q3_01,2,var,Random,73.33333333333333,0.0,66.66666666666666,100.0
3,5,var_q3_01,3,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,5,var_q3_01,4,var,Random,66.66666666666666,66.66666666666666,33.33333333333333,77.77777777777779
3,5,var_q3_01,5,var,Random,46.666666666666664,0.0,66.66666666666666,55.55555555555556
3,5,var_q3_01,6,var,Random,53.333333333333336,33.33333333333333,66.66666666666666,55.55555555555556
3,5,var_q3_01,7,var,Random,60.0,0.0,66.66666666666666,77.77777777777779
3,5,var_q3_01,8,var,Random,60.0,33.33333333333333,33.33333333333333,77.77777777777779
3,5,var_q3_01,9,var,Random,80.0,33.33333333333333,100.0,88.88888888888889
3,5,var_q3_01,10,var,Random,66.66666666666666,0.0,100.0,77.77777777777779
3,5,var_q3_01,11,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,5,var_q3_01,12,var,Random,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
3,5,var_q3_01,13,var,Random,86.66666666666667,33.33333333333333,100.0,100.0
3,5,var_q3_01,14,var,Random,93.33333333333333,66.66666666666666,100.0,100.0
3,5,var_q3_01,15,var,Random,80.0,0.0,100.0,100.0
3,5,var_q3_01,16,var,Random,80.0,66.66666666666666,33.33333333333333,100.0
3,5,var_q3_01,17,var,Random,66.66666666666666,33.33333333333333,66.66666666666666,77.77777777777779
3,5,var_q3_01,18,var,Random,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
3,5,var_q3_01,19,var,Random,66.66666666666666,33.33333333333333,100.0,66.66666666666666
3,5,var_q3_01,20,var,Random,60.0,33.33333333333333,66.66666666666666,66.66666666666666
