Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
6,48,aamp_q6_4,20,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
6,48,aamp_q6_4,21,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,48,aamp_q6_4,22,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,48,aamp_q6_4,23,aamp,Greedy,93.33333333333333,100.0,100.0,88.88888888888889
6,48,aamp_q6_4,24,aamp,Greedy,66.66666666666666,0.0,33.33333333333333,100.0
6,48,aamp_q6_4,25,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,48,aamp_q6_4,26,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,48,aamp_q6_4,27,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
6,48,aamp_q6_4,28,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,48,aamp_q6_4,29,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,54,aamp_q6_5,0,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,54,aamp_q6_5,1,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,2,aamp,Greedy,66.66666666666666,0.0,66.66666666666666,88.88888888888889
6,54,aamp_q6_5,3,aamp,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
6,54,aamp_q6_5,4,aamp,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
6,54,aamp_q6_5,5,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,54,aamp_q6_5,6,aamp,Greedy,73.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779
6,54,aamp_q6_5,7,aamp,Greedy,60.0,33.33333333333333,33.33333333333333,77.77777777777779
6,54,aamp_q6_5,8,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,54,aamp_q6_5,9,aamp,Greedy,73.33333333333333,0.0,66.66666666666666,100.0
6,54,aamp_q6_5,10,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,54,aamp_q6_5,11,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,54,aamp_q6_5,12,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,54,aamp_q6_5,13,aamp,Greedy,46.666666666666664,66.66666666666666,0.0,55.55555555555556
6,54,aamp_q6_5,14,aamp,Greedy,60.0,0.0,0.0,100.0
6,54,aamp_q6_5,15,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,16,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,54,aamp_q6_5,17,aamp,Greedy,60.0,0.0,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,18,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,54,aamp_q6_5,19,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,20,aamp,Greedy,60.0,33.33333333333333,0.0,88.88888888888889
6,54,aamp_q6_5,21,aamp,Greedy,66.66666666666666,33.33333333333333,0.0,100.0
6,54,aamp_q6_5,22,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,23,aamp,Greedy,73.33333333333333,33.33333333333333,66.66666666666666,88.88888888888889
6,54,aamp_q6_5,24,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,54,aamp_q6_5,25,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,26,aamp,Greedy,66.66666666666666,0.0,66.66666666666666,88.88888888888889
6,54,aamp_q6_5,27,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,54,aamp_q6_5,28,aamp,Greedy,93.33333333333333,66.66666666666666,100.0,100.0
6,54,aamp_q6_5,29,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,66,aamp_q6_7,0,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,66,aamp_q6_7,1,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,66,aamp_q6_7,2,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,66,aamp_q6_7,3,aamp,Greedy,80.0,33.33333333333333,66.66666666666666,100.0
6,66,aamp_q6_7,4,aamp,Greedy,80.0,100.0,0.0,100.0
6,66,aamp_q6_7,5,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,66,aamp_q6_7,6,aamp,Greedy,80.0,100.0,0.0,100.0
6,66,aamp_q6_7,7,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,66,aamp_q6_7,8,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,66,aamp_q6_7,9,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,66,aamp_q6_7,10,aamp,Greedy,93.33333333333333,66.66666666666666,100.0,100.0
6,66,aamp_q6_7,11,aamp,Greedy,66.66666666666666,66.66666666666666,0.0,88.88888888888889
6,66,aamp_q6_7,12,aamp,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
6,66,aamp_q6_7,13,aamp,Greedy,80.0,66.66666666666666,66.66666666666666,88.88888888888889
6,66,aamp_q6_7,14,aamp,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
6,66,aamp_q6_7,15,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,66,aamp_q6_7,16,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,66,aamp_q6_7,17,aamp,Greedy,73.33333333333333,66.66666666666666,33.33333333333333,88.88888888888889
6,66,aamp_q6_7,18,aamp,Greedy,73.33333333333333,66.66666666666666,0.0,100.0
6,66,aamp_q6_7,19,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,66,aamp_q6_7,20,aamp,Greedy,80.0,100.0,0.0,100.0
6,66,aamp_q6_7,21,aamp,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
6,66,aamp_q6_7,22,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
6,66,aamp_q6_7,23,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,66,aamp_q6_7,24,aamp,Greedy,60.0,0.0,33.33333333333333,88.88888888888889
6,66,aamp_q6_7,25,aamp,Greedy,73.33333333333333,33.33333333333333,33.33333333333333,100.0
6,66,aamp_q6_7,26,aamp,Greedy,80.0,100.0,0.0,100.0
6,66,aamp_q6_7,27,aamp,Greedy,86.66666666666667,100.0,66.66666666666666,88.88888888888889
6,66,aamp_q6_7,28,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,66,aamp_q6_7,29,aamp,Greedy,60.0,33.33333333333333,33.33333333333333,77.77777777777779
6,72,aamp_q6_8,0,aamp,Greedy,86.66666666666667,33.33333333333333,100.0,100.0
6,72,aamp_q6_8,1,aamp,Greedy,86.66666666666667,66.66666666666666,66.66666666666666,100.0
6,72,aamp_q6_8,2,aamp,Greedy,66.66666666666666,0.0,66.66666666666666,88.88888888888889
6,72,aamp_q6_8,3,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
6,72,aamp_q6_8,4,aamp,Greedy,93.33333333333333,66.66666666666666,100.0,100.0
6,72,aamp_q6_8,5,aamp,Greedy,66.66666666666666,33.33333333333333,100.0,66.66666666666666
6,72,aamp_q6_8,6,aamp,Greedy,93.33333333333333,66.66666666666666,100.0,100.0
6,72,aamp_q6_8,7,aamp,Greedy,93.33333333333333,100.0,66.66666666666666,100.0
6,72,aamp_q6_8,8,aamp,Greedy,66.66666666666666,33.33333333333333,33.33333333333333,88.88888888888889
6,72,aamp_q6_8,9,aamp,Greedy,80.0,66.66666666666666,33.33333333333333,100.0
