Qubits, depth,Program var,Run Num,category,Approach,ms all,ms X,ms Z,ms Ry
3,28,qwalk_q3_2,23,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,24,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,25,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,28,qwalk_q3_2,26,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,27,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,28,qwalk_q3_2,28,qwalk,Greedy,80.0,100.0,0.0,100.0
3,28,qwalk_q3_2,29,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,35,qwalk_q3_3,0,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,1,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,2,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,3,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,4,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,5,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,6,qwalk,Greedy,80.0,100.0,0.0,100.0
3,35,qwalk_q3_3,7,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,8,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,9,qwalk,Greedy,80.0,100.0,0.0,100.0
3,35,qwalk_q3_3,10,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,11,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,12,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,13,qwalk,Greedy,73.33333333333333,100.0,33.33333333333333,77.77777777777779
3,35,qwalk_q3_3,14,qwalk,Greedy,86.66666666666667,100.0,33.33333333333333,100.0
3,35,qwalk_q3_3,15,qwalk,Greedy,60.0,100.0,0.0,66.66666666666666
3,35,qwalk_q3_3,16,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,17,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,18,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,19,qwalk,Greedy,80.0,100.0,0.0,100.0
3,35,qwalk_q3_3,20,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,21,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,22,qwalk,Greedy,80.0,100.0,0.0,100.0
3,35,qwalk_q3_3,23,qwalk,Greedy,80.0,100.0,0.0,100.0
3,35,qwalk_q3_3,24,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,25,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,26,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
3,35,qwalk_q3_3,27,qwalk,Greedy,80.0,100.0,0.0,100.0
3,35,qwalk_q3_3,28,qwalk,Greedy,66.66666666666666,100.0,0.0,77.77777777777779
3,35,qwalk_q3_3,29,qwalk,Greedy,73.33333333333333,100.0,0.0,88.88888888888889
