run, program, basis, Nps_init, Nps_final, reduction
82, aamp_q9_5_R, i,i,i,h,h,h,i,i,i, 256, 102.0, 0.3984375
83, aamp_q9_5_R, i,i,h,i,i,h,h,i,i, 256, 103.0, 0.40234375
84, aamp_q9_5_R, i,i,h,i,i,h,h,i,i, 256, 103.0, 0.40234375
85, aamp_q9_5_R, i,i,h,i,i,h,h,i,i, 256, 103.0, 0.40234375
86, aamp_q9_5_R, i,i,i,i,h,h,h,i,i, 256, 101.0, 0.39453125
87, aamp_q9_5_R, i,i,i,i,h,h,i,i,i, 256, 110.0, 0.4296875
88, aamp_q9_5_R, i,i,i,h,h,h,i,i,i, 256, 102.0, 0.3984375
89, aamp_q9_5_R, i,i,i,i,h,h,h,i,i, 256, 101.0, 0.39453125
90, aamp_q9_5_R, i,i,i,i,h,h,h,i,i, 256, 101.0, 0.39453125
91, aamp_q9_5_R, i,i,i,i,h,i,h,i,i, 256, 112.0, 0.4375
92, aamp_q9_5_R, i,i,i,h,h,h,i,i,i, 256, 102.0, 0.3984375
93, aamp_q9_5_R, i,i,i,i,h,h,i,i,i, 256, 110.0, 0.4296875
94, aamp_q9_5_R, i,i,i,i,h,h,i,i,i, 256, 110.0, 0.4296875
95, aamp_q9_5_R, i,i,i,i,h,h,h,i,i, 256, 101.0, 0.39453125
96, aamp_q9_5_R, i,i,h,i,i,h,h,i,i, 256, 103.0, 0.40234375
97, aamp_q9_5_R, i,i,i,h,h,h,i,i,i, 256, 102.0, 0.3984375
98, aamp_q9_5_R, i,i,i,i,h,h,h,i,i, 256, 101.0, 0.39453125
99, aamp_q9_5_R, i,i,i,h,h,h,i,i,i, 256, 102.0, 0.3984375
0, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
1, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
2, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
3, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
4, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
5, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
6, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
7, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
8, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
9, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
10, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
11, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
12, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
13, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
14, aamp_q9_6_R, i,i,h,i,i,h,i,i,i, 256, 114.0, 0.4453125
15, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
16, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
17, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
18, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
19, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
20, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
21, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
22, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
23, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
24, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
25, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
26, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
27, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
28, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
29, aamp_q9_6_R, i,i,h,i,i,h,i,i,i, 256, 114.0, 0.4453125
30, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
31, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
32, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
33, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
34, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
35, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
36, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
37, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
38, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
39, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
40, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
41, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
42, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
43, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
44, aamp_q9_6_R, i,i,h,i,i,h,i,i,i, 256, 114.0, 0.4453125
45, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
46, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
47, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
48, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
49, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
50, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
51, aamp_q9_6_R, i,i,i,h,i,h,i,i,i, 256, 119.0, 0.46484375
52, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
53, aamp_q9_6_R, i,i,h,i,i,h,i,i,i, 256, 114.0, 0.4453125
54, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
55, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
56, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
57, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
58, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
59, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
60, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
61, aamp_q9_6_R, i,i,i,i,h,h,i,i,i, 256, 116.0, 0.453125
62, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
63, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
64, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
65, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
66, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
67, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
68, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
69, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
70, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
71, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
72, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
73, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
74, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
75, aamp_q9_6_R, i,i,h,i,i,h,h,i,i, 256, 116.0, 0.453125
76, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
77, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
78, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
79, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
80, aamp_q9_6_R, i,i,i,h,i,h,h,i,i, 256, 112.0, 0.4375
81, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
82, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
83, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
84, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
85, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
86, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
87, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
88, aamp_q9_6_R, i,i,i,i,h,h,i,i,i, 256, 116.0, 0.453125
89, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
90, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
91, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
92, aamp_q9_6_R, i,i,i,i,h,h,i,i,i, 256, 116.0, 0.453125
93, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
94, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
95, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
96, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
97, aamp_q9_6_R, i,i,i,h,h,i,h,i,i, 256, 111.0, 0.43359375
98, aamp_q9_6_R, i,i,i,h,h,h,i,i,i, 256, 105.0, 0.41015625
99, aamp_q9_6_R, i,i,i,i,h,h,h,i,i, 256, 109.0, 0.42578125
0, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
1, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
2, aamp_q9_7_R, i,i,i,i,h,h,h,i,i, 256, 113.0, 0.44140625
3, aamp_q9_7_R, i,i,i,h,h,i,h,i,i, 256, 120.0, 0.46875
4, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
5, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
6, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
7, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
8, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
9, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
10, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
11, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
12, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
13, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
14, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
15, aamp_q9_7_R, i,i,i,i,h,h,h,i,i, 256, 113.0, 0.44140625
16, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
17, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
18, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
19, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
20, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
21, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
22, aamp_q9_7_R, i,i,i,i,h,h,h,i,i, 256, 113.0, 0.44140625
23, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
24, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
25, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
26, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
27, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
28, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
29, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
30, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
31, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
32, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
33, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
34, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
35, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
36, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
37, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
38, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
39, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
40, aamp_q9_7_R, i,i,i,h,h,i,h,i,i, 256, 120.0, 0.46875
41, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
42, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
43, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
44, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
45, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
46, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
47, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
48, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
49, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
50, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
51, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
52, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
53, aamp_q9_7_R, i,i,i,i,h,h,h,i,i, 256, 113.0, 0.44140625
54, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
55, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
56, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
57, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
58, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
59, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
60, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
61, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
62, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
63, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
64, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
65, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
66, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
67, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
68, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
69, aamp_q9_7_R, i,i,h,i,i,i,h,i,i, 256, 120.0, 0.46875
70, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
71, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
72, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
73, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
74, aamp_q9_7_R, i,i,i,h,h,h,i,i,i, 256, 107.0, 0.41796875
75, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
76, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
77, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
78, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
79, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
80, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
81, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
82, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
83, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
84, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
85, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
86, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
87, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
88, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
89, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
90, aamp_q9_7_R, i,i,i,i,i,h,h,i,i, 256, 106.0, 0.4140625
91, aamp_q9_7_R, i,i,i,h,h,h,h,i,i, 256, 106.0, 0.4140625
92, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
93, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
94, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
95, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
96, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
97, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
98, aamp_q9_7_R, i,i,i,h,i,h,h,i,i, 256, 95.0, 0.37109375
99, aamp_q9_7_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
0, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
1, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
2, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
3, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
4, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
5, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
6, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
7, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
8, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
9, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
10, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
11, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
12, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
13, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
14, aamp_q9_8_R, i,i,i,i,i,h,h,i,i, 256, 118.0, 0.4609375
15, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
16, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
17, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
18, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
19, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
20, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
21, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
22, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
23, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
24, aamp_q9_8_R, i,i,i,h,h,h,h,i,i, 256, 114.0, 0.4453125
25, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
26, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
27, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
28, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
29, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
30, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
31, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
32, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
33, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
34, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
35, aamp_q9_8_R, i,i,i,h,h,h,i,i,i, 256, 110.0, 0.4296875
36, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
37, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
38, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
39, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
40, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
41, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
42, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
43, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
44, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
45, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
46, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
47, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
48, aamp_q9_8_R, i,i,i,i,i,h,h,i,i, 256, 118.0, 0.4609375
49, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
50, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
51, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
52, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
53, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
54, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
55, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
56, aamp_q9_8_R, i,i,i,i,i,h,h,i,i, 256, 118.0, 0.4609375
57, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
58, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
59, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
60, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
61, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
62, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
63, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
64, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
65, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
66, aamp_q9_8_R, i,i,i,i,i,h,h,i,i, 256, 118.0, 0.4609375
67, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
68, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
69, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
70, aamp_q9_8_R, i,i,i,h,h,i,i,i,i, 256, 106.0, 0.4140625
71, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
72, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
73, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
74, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
75, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
76, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
77, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
78, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
79, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
80, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
81, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
82, aamp_q9_8_R, i,i,i,h,i,h,h,i,i, 256, 106.0, 0.4140625
83, aamp_q9_8_R, i,i,i,h,h,i,h,i,i, 256, 103.0, 0.40234375
84, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
85, aamp_q9_8_R, i,i,h,i,i,h,h,i,i, 256, 109.0, 0.42578125
